element,fixture,opponent_team,total_points,was_home,kickoff_time,team_h_score,team_a_score,GW,minutes_played,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,price,transfers_balance,selected,transfers_in,transfers_out,code,id,web_name,element_type,team,team_code,dreamteam_count,news,value_season,full_name,id_position,plural_name,plural_name_short,singular_name,singular_name_short,code_team,id_team,team_name,short_name,strength,strength_overall_away,strength_overall_home,strength_attack_away,strength_attack_home,strength_defence_away,strength_defence_home,id_gameweek,gw_name,deadline_time,highest_score,average_entry_score,most_selected,most_transferred_in,top_element,most_captained,most_vice_captained
8,11,2,0,False,2024-08-24 16:30:00+00:00,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,5.0,-3242,17038,708,3950,440854,8,Kiwior,2,1,3,0,No news,0.4,Jakub Kiwior,2,Defenders,DEF,Defender,DEF,3,1,Arsenal,ARS,5,1375,1350,1360,1360,1390,1340,2,Gameweek 2,2024-08-24 10:00:00+00:00,154.0,69,401.0,594.0,177.0,351.0,401.0
8,21,5,0,True,2024-08-31 11:30:00+00:00,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,4.9,-2401,15992,828,3229,440854,8,Kiwior,2,1,3,0,No news,0.4,Jakub Kiwior,2,Defenders,DEF,Defender,DEF,3,1,Arsenal,ARS,5,1375,1350,1360,1360,1390,1340,3,Gameweek 3,2024-08-31 10:00:00+00:00,130.0,64,351.0,177.0,328.0,351.0,328.0
8,39,18,0,False,2024-09-15 13:00:00+00:00,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,4.9,-1679,15388,672,2351,440854,8,Kiwior,2,1,3,0,No news,0.4,Jakub Kiwior,2,Defenders,DEF,Defender,DEF,3,1,Arsenal,ARS,5,1375,1350,1360,1360,1390,1340,4,Gameweek 4,2024-09-14 10:00:00+00:00,120.0,51,351.0,129.0,185.0,351.0,328.0
8,47,13,1,False,2024-09-22 15:30:00+00:00,2,2,5,16,0,0,0,1,0,0,0,0,0,0,0,-1.0,5.2,0.0,0.0,0.5,0,0.0,0.0,0.0,0.99,4.9,-747,15120,390,1137,440854,8,Kiwior,2,1,3,0,No news,0.4,Jakub Kiwior,2,Defenders,DEF,Defender,DEF,3,1,Arsenal,ARS,5,1375,1350,1360,1360,1390,1340,5,Gameweek 5,2024-09-21 10:00:00+00:00,131.0,58,351.0,58.0,180.0,351.0,351.0
8,51,11,0,True,2024-09-28 14:00:00+00:00,4,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,4.8,-175,15474,948,1123,440854,8,Kiwior,2,1,3,0,No news,0.4,Jakub Kiwior,2,Defenders,DEF,Defender,DEF,3,1,Arsenal,ARS,5,1375,1350,1360,1360,1390,1340,6,Gameweek 6,2024-09-28 10:00:00+00:00,142.0,50,351.0,327.0,182.0,351.0,328.0
8,61,17,1,True,2024-10-05 14:00:00+00:00,3,1,7,1,0,0,0,0,0,0,0,0,0,0,0,3.0,2.4,0.3,0.0,0.3,0,0.0,0.0,0.0,0.04,4.8,395,16462,1626,1231,440854,8,Kiwior,2,1,3,0,No news,0.4,Jakub Kiwior,2,Defenders,DEF,Defender,DEF,3,1,Arsenal,ARS,5,1375,1350,1360,1360,1390,1340,7,Gameweek 7,2024-10-05 10:00:00+00:00,130.0,46,351.0,182.0,512.0,351.0,328.0
9,2,20,3,True,2024-08-17 14:00:00+00:00,2,0,1,90,0,0,1,0,0,0,0,0,0,0,0,16.0,13.6,36.7,25.0,7.5,1,0.08,0.19,0.27,0.47,7.0,0,253825,0,0,444145,9,Martinelli,3,1,3,1,No news,4.9,Gabriel Martinelli Silva,3,Midfielders,MID,Midfielder,MID,3,1,Arsenal,ARS,5,1375,1350,1360,1360,1390,1340,1,Gameweek 1,2024-08-16 17:30:00+00:00,127.0,57,401.0,27.0,328.0,351.0,351.0
9,11,2,3,False,2024-08-24 16:30:00+00:00,0,2,2,64,0,0,1,0,0,0,0,0,0,0,0,9.0,6.4,26.3,10.0,4.3,1,0.0,0.41,0.41,1.12,7.0,-12758,275265,21172,33930,444145,9,Martinelli,3,1,3,1,No news,4.9,Gabriel Martinelli Silva,3,Midfielders,MID,Midfielder,MID,3,1,Arsenal,ARS,5,1375,1350,1360,1360,1390,1340,2,Gameweek 2,2024-08-24 10:00:00+00:00,154.0,69,401.0,594.0,177.0,351.0,401.0
9,21,5,1,True,2024-08-31 11:30:00+00:00,1,1,3,16,0,0,0,0,0,0,0,0,0,0,0,2.0,0.0,0.5,0.0,0.0,0,0.0,0.0,0.0,0.65,7.0,-35321,249418,21818,57139,444145,9,Martinelli,3,1,3,1,No news,4.9,Gabriel Martinelli Silva,3,Midfielders,MID,Midfielder,MID,3,1,Arsenal,ARS,5,1375,1350,1360,1360,1390,1340,3,Gameweek 3,2024-08-31 10:00:00+00:00,130.0,64,351.0,177.0,328.0,351.0,328.0
9,39,18,3,False,2024-09-15 13:00:00+00:00,0,1,4,79,0,0,1,0,0,0,0,0,0,0,0,18.0,22.8,25.6,31.0,7.9,1,0.17,0.14,0.31,0.61,6.9,-54816,200769,8634,63450,444145,9,Martinelli,3,1,3,1,No news,4.9,Gabriel Martinelli Silva,3,Midfielders,MID,Midfielder,MID,3,1,Arsenal,ARS,5,1375,1350,1360,1360,1390,1340,4,Gameweek 4,2024-09-14 10:00:00+00:00,120.0,51,351.0,129.0,185.0,351.0,328.0
9,47,13,5,False,2024-09-22 15:30:00+00:00,2,2,5,86,0,1,0,1,0,0,0,0,0,0,0,18.0,25.2,25.0,4.0,5.4,1,0.0,0.06,0.06,1.48,6.9,-14687,190107,6790,21477,444145,9,Martinelli,3,1,3,1,No news,4.9,Gabriel Martinelli Silva,3,Midfielders,MID,Midfielder,MID,3,1,Arsenal,ARS,5,1375,1350,1360,1360,1390,1340,5,Gameweek 5,2024-09-21 10:00:00+00:00,131.0,58,351.0,58.0,180.0,351.0,351.0
9,51,11,13,True,2024-09-28 14:00:00+00:00,4,2,6,73,1,1,0,2,0,0,0,0,0,0,3,39.0,52.0,28.2,60.0,14.0,1,0.39,0.55,0.94,0.32,6.9,63186,258966,84010,20824,444145,9,Martinelli,3,1,3,1,No news,4.9,Gabriel Martinelli Silva,3,Midfielders,MID,Midfielder,MID,3,1,Arsenal,ARS,5,1375,1350,1360,1360,1390,1340,6,Gameweek 6,2024-09-28 10:00:00+00:00,142.0,50,351.0,327.0,182.0,351.0,328.0
9,61,17,6,True,2024-10-05 14:00:00+00:00,3,1,7,30,1,0,0,0,0,0,0,0,0,0,0,27.0,35.8,4.3,37.0,7.7,0,0.41,0.04,0.45,0.33,7.0,182858,457536,205106,22248,444145,9,Martinelli,3,1,3,1,No news,4.9,Gabriel Martinelli Silva,3,Midfielders,MID,Midfielder,MID,3,1,Arsenal,ARS,5,1375,1350,1360,1360,1390,1340,7,Gameweek 7,2024-10-05 10:00:00+00:00,130.0,46,351.0,182.0,512.0,351.0,328.0
12,2,20,0,True,2024-08-17 14:00:00+00:00,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,4.5,0,16484,0,0,499175,12,Nwaneri,3,1,3,0,No news,0.4,Ethan Nwaneri,3,Midfielders,MID,Midfielder,MID,3,1,Arsenal,ARS,5,1375,1350,1360,1360,1390,1340,1,Gameweek 1,2024-08-16 17:30:00+00:00,127.0,57,401.0,27.0,328.0,351.0,351.0
12,11,2,0,False,2024-08-24 16:30:00+00:00,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,4.5,-452,20276,2466,2918,499175,12,Nwaneri,3,1,3,0,No news,0.4,Ethan Nwaneri,3,Midfielders,MID,Midfielder,MID,3,1,Arsenal,ARS,5,1375,1350,1360,1360,1390,1340,2,Gameweek 2,2024-08-24 10:00:00+00:00,154.0,69,401.0,594.0,177.0,351.0,401.0
12,21,5,0,True,2024-08-31 11:30:00+00:00,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,4.5,-497,21665,3931,4428,499175,12,Nwaneri,3,1,3,0,No news,0.4,Ethan Nwaneri,3,Midfielders,MID,Midfielder,MID,3,1,Arsenal,ARS,5,1375,1350,1360,1360,1390,1340,3,Gameweek 3,2024-08-31 10:00:00+00:00,130.0,64,351.0,177.0,328.0,351.0,328.0
12,39,18,1,False,2024-09-15 13:00:00+00:00,0,1,4,4,0,0,0,0,0,0,0,0,0,0,0,5.0,8.2,0.4,0.0,0.9,0,0.0,0.0,0.0,0.09,4.5,3034,26639,7926,4892,499175,12,Nwaneri,3,1,3,0,No news,0.4,Ethan Nwaneri,3,Midfielders,MID,Midfielder,MID,3,1,Arsenal,ARS,5,1375,1350,1360,1360,1390,1340,4,Gameweek 4,2024-09-14 10:00:00+00:00,120.0,51,351.0,129.0,185.0,351.0,328.0
12,47,13,0,False,2024-09-22 15:30:00+00:00,2,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,4.5,1086,28148,3531,2445,499175,12,Nwaneri,3,1,3,0,No news,0.4,Ethan Nwaneri,3,Midfielders,MID,Midfielder,MID,3,1,Arsenal,ARS,5,1375,1350,1360,1360,1390,1340,5,Gameweek 5,2024-09-21 10:00:00+00:00,131.0,58,351.0,58.0,180.0,351.0,351.0
12,51,11,1,True,2024-09-28 14:00:00+00:00,4,2,6,5,0,0,0,0,0,0,0,0,0,0,0,6.0,6.2,11.0,15.0,3.2,0,0.02,0.16,0.18,0.0,4.5,947,29329,4511,3564,499175,12,Nwaneri,3,1,3,0,No news,0.4,Ethan Nwaneri,3,Midfielders,MID,Midfielder,MID,3,1,Arsenal,ARS,5,1375,1350,1360,1360,1390,1340,6,Gameweek 6,2024-09-28 10:00:00+00:00,142.0,50,351.0,327.0,182.0,351.0,328.0
12,61,17,0,True,2024-10-05 14:00:00+00:00,3,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,4.5,3817,33783,7275,3458,499175,12,Nwaneri,3,1,3,0,No news,0.4,Ethan Nwaneri,3,Midfielders,MID,Midfielder,MID,3,1,Arsenal,ARS,5,1375,1350,1360,1360,1390,1340,7,Gameweek 7,2024-10-05 10:00:00+00:00,130.0,46,351.0,182.0,512.0,351.0,328.0
13,2,20,3,True,2024-08-17 14:00:00+00:00,2,0,1,90,0,0,1,0,0,0,0,0,0,0,0,16.0,15.0,24.0,15.0,5.4,1,0.02,0.06,0.08,0.47,8.5,0,1391537,0,0,184029,13,Ødegaard,3,1,3,0,Ankle injury - Unknown return date,0.9,Martin Ødegaard,3,Midfielders,MID,Midfielder,MID,3,1,Arsenal,ARS,5,1375,1350,1360,1360,1390,1340,1,Gameweek 1,2024-08-16 17:30:00+00:00,127.0,57,401.0,27.0,328.0,351.0,351.0
13,11,2,2,False,2024-08-24 16:30:00+00:00,0,2,2,90,0,0,1,0,0,0,0,1,0,0,0,4.0,9.4,34.2,20.0,6.4,1,0.26,0.6,0.86,1.28,8.5,-127842,1384608,28847,156689,184029,13,Ødegaard,3,1,3,0,Ankle injury - Unknown return date,0.9,Martin Ødegaard,3,Midfielders,MID,Midfielder,MID,3,1,Arsenal,ARS,5,1375,1350,1360,1360,1390,1340,2,Gameweek 2,2024-08-24 10:00:00+00:00,154.0,69,401.0,594.0,177.0,351.0,401.0
13,21,5,2,True,2024-08-31 11:30:00+00:00,1,1,3,73,0,0,0,1,0,0,0,0,0,0,0,9.0,10.0,16.8,25.0,5.2,1,0.18,0.08,0.26,1.18,8.4,-209302,1210007,52692,261994,184029,13,Ødegaard,3,1,3,0,Ankle injury - Unknown return date,0.9,Martin Ødegaard,3,Midfielders,MID,Midfielder,MID,3,1,Arsenal,ARS,5,1375,1350,1360,1360,1390,1340,3,Gameweek 3,2024-08-31 10:00:00+00:00,130.0,64,351.0,177.0,328.0,351.0,328.0
13,39,18,0,False,2024-09-15 13:00:00+00:00,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,8.3,-509232,715216,16076,525308,184029,13,Ødegaard,3,1,3,0,Ankle injury - Unknown return date,0.9,Martin Ødegaard,3,Midfielders,MID,Midfielder,MID,3,1,Arsenal,ARS,5,1375,1350,1360,1360,1390,1340,4,Gameweek 4,2024-09-14 10:00:00+00:00,120.0,51,351.0,129.0,185.0,351.0,328.0
13,47,13,0,False,2024-09-22 15:30:00+00:00,2,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,8.3,-193840,533452,864,194704,184029,13,Ødegaard,3,1,3,0,Ankle injury - Unknown return date,0.9,Martin Ødegaard,3,Midfielders,MID,Midfielder,MID,3,1,Arsenal,ARS,5,1375,1350,1360,1360,1390,1340,5,Gameweek 5,2024-09-21 10:00:00+00:00,131.0,58,351.0,58.0,180.0,351.0,351.0
13,51,11,0,True,2024-09-28 14:00:00+00:00,4,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,8.2,-107298,429381,313,107611,184029,13,Ødegaard,3,1,3,0,Ankle injury - Unknown return date,0.9,Martin Ødegaard,3,Midfielders,MID,Midfielder,MID,3,1,Arsenal,ARS,5,1375,1350,1360,1360,1390,1340,6,Gameweek 6,2024-09-28 10:00:00+00:00,142.0,50,351.0,327.0,182.0,351.0,328.0
13,61,17,0,True,2024-10-05 14:00:00+00:00,3,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,8.2,-49859,380805,323,50182,184029,13,Ødegaard,3,1,3,0,Ankle injury - Unknown return date,0.9,Martin Ødegaard,3,Midfielders,MID,Midfielder,MID,3,1,Arsenal,ARS,5,1375,1350,1360,1360,1390,1340,7,Gameweek 7,2024-10-05 10:00:00+00:00,130.0,46,351.0,182.0,512.0,351.0,328.0
15,2,20,8,True,2024-08-17 14:00:00+00:00,2,0,1,90,0,0,1,0,0,0,0,0,0,3,1,28.0,28.0,0.0,0.0,2.8,1,0.0,0.0,0.0,0.47,5.5,0,2143198,0,0,154561,15,Raya,1,1,3,1,No news,6.4,David Raya Martin,1,Goalkeepers,GKP,Goalkeeper,GKP,3,1,Arsenal,ARS,5,1375,1350,1360,1360,1390,1340,1,Gameweek 1,2024-08-16 17:30:00+00:00,127.0,57,401.0,27.0,328.0,351.0,351.0
15,11,2,10,False,2024-08-24 16:30:00+00:00,0,2,2,90,0,0,1,0,0,0,0,0,0,3,3,27.0,28.2,0.0,0.0,2.8,1,0.0,0.0,0.0,1.28,5.5,-16603,2377063,71675,88278,154561,15,Raya,1,1,3,1,No news,6.4,David Raya Martin,1,Goalkeepers,GKP,Goalkeeper,GKP,3,1,Arsenal,ARS,5,1375,1350,1360,1360,1390,1340,2,Gameweek 2,2024-08-24 10:00:00+00:00,154.0,69,401.0,594.0,177.0,351.0,401.0
15,21,5,2,True,2024-08-31 11:30:00+00:00,1,1,3,90,0,0,0,1,0,0,0,1,0,3,0,8.0,33.6,0.0,0.0,3.4,1,0.0,0.01,0.01,1.83,5.5,288962,2865351,394083,105121,154561,15,Raya,1,1,3,1,No news,6.4,David Raya Martin,1,Goalkeepers,GKP,Goalkeeper,GKP,3,1,Arsenal,ARS,5,1375,1350,1360,1360,1390,1340,3,Gameweek 3,2024-08-31 10:00:00+00:00,130.0,64,351.0,177.0,328.0,351.0,328.0
15,39,18,9,False,2024-09-15 13:00:00+00:00,0,1,4,90,0,0,1,0,0,0,0,0,0,5,2,33.0,41.0,0.0,0.0,4.1,1,0.0,0.0,0.0,0.74,5.5,-96805,2823889,175717,272522,154561,15,Raya,1,1,3,1,No news,6.4,David Raya Martin,1,Goalkeepers,GKP,Goalkeeper,GKP,3,1,Arsenal,ARS,5,1375,1350,1360,1360,1390,1340,4,Gameweek 4,2024-09-14 10:00:00+00:00,120.0,51,351.0,129.0,185.0,351.0,328.0
15,47,13,4,False,2024-09-22 15:30:00+00:00,2,2,5,90,0,0,0,2,0,0,0,0,0,9,0,21.0,63.0,0.0,0.0,6.3,1,0.0,0.0,0.0,2.16,5.5,76246,2945014,157350,81104,154561,15,Raya,1,1,3,1,No news,6.4,David Raya Martin,1,Goalkeepers,GKP,Goalkeeper,GKP,3,1,Arsenal,ARS,5,1375,1350,1360,1360,1390,1340,5,Gameweek 5,2024-09-21 10:00:00+00:00,131.0,58,351.0,58.0,180.0,351.0,351.0
15,51,11,1,True,2024-09-28 14:00:00+00:00,4,2,6,90,0,0,0,2,0,0,0,0,0,1,0,1.0,10.8,0.0,0.0,1.1,1,0.0,0.0,0.0,0.32,5.6,187739,3172537,492448,304709,154561,15,Raya,1,1,3,1,No news,6.4,David Raya Martin,1,Goalkeepers,GKP,Goalkeeper,GKP,3,1,Arsenal,ARS,5,1375,1350,1360,1360,1390,1340,6,Gameweek 6,2024-09-28 10:00:00+00:00,142.0,50,351.0,327.0,182.0,351.0,328.0
15,61,17,2,True,2024-10-05 14:00:00+00:00,3,1,7,90,0,0,0,1,0,0,0,0,0,1,0,6.0,8.0,0.0,0.0,0.8,1,0.0,0.0,0.0,0.65,5.6,123059,3344605,192663,69604,154561,15,Raya,1,1,3,1,No news,6.4,David Raya Martin,1,Goalkeepers,GKP,Goalkeeper,GKP,3,1,Arsenal,ARS,5,1375,1350,1360,1360,1390,1340,7,Gameweek 7,2024-10-05 10:00:00+00:00,130.0,46,351.0,182.0,512.0,351.0,328.0
16,2,20,3,True,2024-08-17 14:00:00+00:00,2,0,1,84,0,0,1,0,0,0,0,0,0,0,0,9.0,6.6,13.4,8.0,2.8,1,0.09,0.05,0.14,0.32,6.5,0,552723,0,0,204480,16,Rice,3,1,3,0,No news,1.3,Declan Rice,3,Midfielders,MID,Midfielder,MID,3,1,Arsenal,ARS,5,1375,1350,1360,1360,1390,1340,1,Gameweek 1,2024-08-16 17:30:00+00:00,127.0,57,401.0,27.0,328.0,351.0,351.0
16,11,2,2,False,2024-08-24 16:30:00+00:00,0,2,2,90,0,0,1,0,0,0,0,1,0,0,0,18.0,18.8,12.3,21.0,5.2,1,0.07,0.11,0.18,1.28,6.5,-44297,573607,25416,69713,204480,16,Rice,3,1,3,0,No news,1.3,Declan Rice,3,Midfielders,MID,Midfielder,MID,3,1,Arsenal,ARS,5,1375,1350,1360,1360,1390,1340,2,Gameweek 2,2024-08-24 10:00:00+00:00,154.0,69,401.0,594.0,177.0,351.0,401.0
16,21,5,-2,True,2024-08-31 11:30:00+00:00,1,1,3,48,0,0,0,1,0,0,0,0,1,0,0,-10.0,0.0,1.7,6.0,0.1,1,0.03,0.03,0.06,0.08,6.4,-77123,515468,20951,98074,204480,16,Rice,3,1,3,0,No news,1.3,Declan Rice,3,Midfielders,MID,Midfielder,MID,3,1,Arsenal,ARS,5,1375,1350,1360,1360,1390,1340,3,Gameweek 3,2024-08-31 10:00:00+00:00,130.0,64,351.0,177.0,328.0,351.0,328.0
16,39,18,0,False,2024-09-15 13:00:00+00:00,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6.3,-213586,302817,1443,215029,204480,16,Rice,3,1,3,0,No news,1.3,Declan Rice,3,Midfielders,MID,Midfielder,MID,3,1,Arsenal,ARS,5,1375,1350,1360,1360,1390,1340,4,Gameweek 4,2024-09-14 10:00:00+00:00,120.0,51,351.0,129.0,185.0,351.0,328.0
16,47,13,1,False,2024-09-22 15:30:00+00:00,2,2,5,90,0,0,0,2,0,0,0,1,0,0,0,2.0,16.6,1.0,2.0,2.0,1,0.0,0.01,0.01,2.16,6.3,-11880,301888,8900,20780,204480,16,Rice,3,1,3,0,No news,1.3,Declan Rice,3,Midfielders,MID,Midfielder,MID,3,1,Arsenal,ARS,5,1375,1350,1360,1360,1390,1340,5,Gameweek 5,2024-09-21 10:00:00+00:00,131.0,58,351.0,58.0,180.0,351.0,351.0
16,51,11,2,True,2024-09-28 14:00:00+00:00,4,2,6,90,0,0,0,2,0,0,0,0,0,0,0,22.0,15.4,29.3,21.0,6.6,1,0.06,0.22,0.28,0.32,6.3,1854,308337,21621,19767,204480,16,Rice,3,1,3,0,No news,1.3,Declan Rice,3,Midfielders,MID,Midfielder,MID,3,1,Arsenal,ARS,5,1375,1350,1360,1360,1390,1340,6,Gameweek 6,2024-09-28 10:00:00+00:00,142.0,50,351.0,327.0,182.0,351.0,328.0
16,61,17,2,True,2024-10-05 14:00:00+00:00,3,1,7,90,0,0,0,1,0,0,0,0,0,0,0,15.0,15.4,54.2,9.0,7.9,1,0.14,0.2,0.34,0.65,6.3,-8363,304048,13006,21369,204480,16,Rice,3,1,3,0,No news,1.3,Declan Rice,3,Midfielders,MID,Midfielder,MID,3,1,Arsenal,ARS,5,1375,1350,1360,1360,1390,1340,7,Gameweek 7,2024-10-05 10:00:00+00:00,130.0,46,351.0,182.0,512.0,351.0,328.0
17,2,20,12,True,2024-08-17 14:00:00+00:00,2,0,1,79,1,1,1,0,0,0,0,1,0,0,2,42.0,64.2,61.7,78.0,20.4,1,0.35,0.37,0.72,0.32,10.0,0,2763895,0,0,223340,17,Saka,3,1,3,2,Leg injury - 75% chance of playing,5.3,Bukayo Saka,3,Midfielders,MID,Midfielder,MID,3,1,Arsenal,ARS,5,1375,1350,1360,1360,1390,1340,1,Gameweek 1,2024-08-16 17:30:00+00:00,127.0,57,401.0,27.0,328.0,351.0,351.0
17,11,2,6,False,2024-08-24 16:30:00+00:00,0,2,2,87,0,1,1,0,0,0,0,0,0,0,0,21.0,27.8,27.4,27.0,8.2,1,0.05,0.1,0.15,1.25,10.0,141942,3227441,240288,98346,223340,17,Saka,3,1,3,2,Leg injury - 75% chance of playing,5.3,Bukayo Saka,3,Midfielders,MID,Midfielder,MID,3,1,Arsenal,ARS,5,1375,1350,1360,1360,1390,1340,2,Gameweek 2,2024-08-24 10:00:00+00:00,154.0,69,401.0,594.0,177.0,351.0,401.0
17,21,5,6,True,2024-08-31 11:30:00+00:00,1,1,3,90,0,1,0,1,0,0,0,0,0,0,1,21.0,34.8,21.2,88.0,14.4,1,0.95,0.2,1.15,1.83,10.1,99888,3421437,349415,249527,223340,17,Saka,3,1,3,2,Leg injury - 75% chance of playing,5.3,Bukayo Saka,3,Midfielders,MID,Midfielder,MID,3,1,Arsenal,ARS,5,1375,1350,1360,1360,1390,1340,3,Gameweek 3,2024-08-31 10:00:00+00:00,130.0,64,351.0,177.0,328.0,351.0,328.0
17,39,18,7,False,2024-09-15 13:00:00+00:00,0,1,4,85,0,1,1,0,0,0,0,0,0,0,1,25.0,27.0,35.0,13.0,7.5,1,0.05,0.35,0.4,0.65,10.1,-374238,3080836,222878,597116,223340,17,Saka,3,1,3,2,Leg injury - 75% chance of playing,5.3,Bukayo Saka,3,Midfielders,MID,Midfielder,MID,3,1,Arsenal,ARS,5,1375,1350,1360,1360,1390,1340,4,Gameweek 4,2024-09-14 10:00:00+00:00,120.0,51,351.0,129.0,185.0,351.0,328.0
17,47,13,4,False,2024-09-22 15:30:00+00:00,2,2,5,45,0,1,0,1,0,0,0,0,0,0,0,19.0,18.6,28.8,0.0,4.7,1,0.0,0.41,0.41,0.6,10.0,-162362,2931215,93151,255513,223340,17,Saka,3,1,3,2,Leg injury - 75% chance of playing,5.3,Bukayo Saka,3,Midfielders,MID,Midfielder,MID,3,1,Arsenal,ARS,5,1375,1350,1360,1360,1390,1340,5,Gameweek 5,2024-09-21 10:00:00+00:00,131.0,58,351.0,58.0,180.0,351.0,351.0
17,51,11,3,True,2024-09-28 14:00:00+00:00,4,2,6,90,0,0,0,2,0,0,0,0,0,0,1,37.0,38.6,114.3,62.0,21.5,1,0.29,0.79,1.08,0.32,10.1,562324,3545117,685947,123623,223340,17,Saka,3,1,3,2,Leg injury - 75% chance of playing,5.3,Bukayo Saka,3,Midfielders,MID,Midfielder,MID,3,1,Arsenal,ARS,5,1375,1350,1360,1360,1390,1340,6,Gameweek 6,2024-09-28 10:00:00+00:00,142.0,50,351.0,327.0,182.0,351.0,328.0
17,61,17,16,True,2024-10-05 14:00:00+00:00,3,1,7,90,1,2,0,1,0,0,0,0,0,0,3,67.0,84.2,90.0,73.0,24.7,1,0.31,0.93,1.24,0.65,10.1,-59558,3491722,188957,248515,223340,17,Saka,3,1,3,2,Leg injury - 75% chance of playing,5.3,Bukayo Saka,3,Midfielders,MID,Midfielder,MID,3,1,Arsenal,ARS,5,1375,1350,1360,1360,1390,1340,7,Gameweek 7,2024-10-05 10:00:00+00:00,130.0,46,351.0,182.0,512.0,351.0,328.0
18,2,20,6,True,2024-08-17 14:00:00+00:00,2,0,1,90,0,0,1,0,0,0,0,0,0,0,0,26.0,14.8,0.9,0.0,1.6,1,0.0,0.0,0.0,0.47,6.0,0,3490919,0,0,462424,18,Saliba,2,1,3,0,No news,3.7,William Saliba,2,Defenders,DEF,Defender,DEF,3,1,Arsenal,ARS,5,1375,1350,1360,1360,1390,1340,1,Gameweek 1,2024-08-16 17:30:00+00:00,127.0,57,401.0,27.0,328.0,351.0,351.0
18,11,2,6,False,2024-08-24 16:30:00+00:00,0,2,2,90,0,0,1,0,0,0,0,0,0,0,0,24.0,23.8,1.2,0.0,2.5,1,0.0,0.01,0.01,1.28,6.0,-54391,3770895,71155,125546,462424,18,Saliba,2,1,3,0,No news,3.7,William Saliba,2,Defenders,DEF,Defender,DEF,3,1,Arsenal,ARS,5,1375,1350,1360,1360,1390,1340,2,Gameweek 2,2024-08-24 10:00:00+00:00,154.0,69,401.0,594.0,177.0,351.0,401.0
18,21,5,2,True,2024-08-31 11:30:00+00:00,1,1,3,90,0,0,0,1,0,0,0,0,0,0,0,10.0,22.0,1.3,0.0,2.3,1,0.0,0.01,0.01,1.83,6.0,16354,3954073,186343,169989,462424,18,Saliba,2,1,3,0,No news,3.7,William Saliba,2,Defenders,DEF,Defender,DEF,3,1,Arsenal,ARS,5,1375,1350,1360,1360,1390,1340,3,Gameweek 3,2024-08-31 10:00:00+00:00,130.0,64,351.0,177.0,328.0,351.0,328.0
18,39,18,5,False,2024-09-15 13:00:00+00:00,0,1,4,90,0,0,1,0,0,0,0,1,0,0,0,22.0,8.2,0.4,2.0,1.1,1,0.0,0.01,0.01,0.74,6.0,-294232,3736254,95758,389990,462424,18,Saliba,2,1,3,0,No news,3.7,William Saliba,2,Defenders,DEF,Defender,DEF,3,1,Arsenal,ARS,5,1375,1350,1360,1360,1390,1340,4,Gameweek 4,2024-09-14 10:00:00+00:00,120.0,51,351.0,129.0,185.0,351.0,328.0
18,47,13,1,False,2024-09-22 15:30:00+00:00,2,2,5,90,0,0,0,2,0,0,0,0,0,0,0,7.0,24.2,0.3,0.0,2.5,1,0.0,0.0,0.0,2.16,6.0,-106785,3663934,39461,146246,462424,18,Saliba,2,1,3,0,No news,3.7,William Saliba,2,Defenders,DEF,Defender,DEF,3,1,Arsenal,ARS,5,1375,1350,1360,1360,1390,1340,5,Gameweek 5,2024-09-21 10:00:00+00:00,131.0,58,351.0,58.0,180.0,351.0,351.0
